,mu,K,pc,s,beta,u1init,u2init,buinit,r1init,r2init,u1eq,u2eq,bueq,r1eq,r2eq,Weq,time,reached_eq,URstable
73,0.5,0.0,0.6914624612740131,0.0,0.0,0.08,0.9,0.020000000000000018,0.9,0.2,0.4498212976755036,0.4498212976755036,0.10035740464899284,0.9999999999999999,0.9999999999999999,3.0743873838220392,500000,True,0.0
74,2.0,0.0,0.9772498680518208,0.0,0.0,0.08,0.9,0.020000000000000018,0.9,0.2,0.49710686917547664,0.49710686917547664,0.0057862616490466775,0.9999999999999999,0.9999999999999999,3.9317496041554625,500000,True,0.0
75,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.05,0.1,0.85,0.05,0.1,0.06765666376335805,0.0676566637633581,0.8646866724732838,0.9999999999999999,0.9999999999999999,1.0792265319204104,500000,True,0.0
76,-0.5,0.3413447460685429,0.15865525393145707,0.5,0.0,0.05,0.1,0.85,0.05,0.1,0.3624340755647804,0.3624340755647805,0.27513184887043896,0.9999999999999999,0.9999999999999999,1.817310507862914,500000,True,0.0
77,0.0,0.38292492254802624,0.3085375387259869,0.5,0.0,0.05,0.1,0.85,0.05,0.1,0.43317467583909003,0.43317467583909003,0.13365064832182005,0.9999999999999999,0.9999999999999999,2.3085375387259868,500000,True,0.0
78,0.5,0.3413447460685429,0.5,0.5,0.0,0.05,0.1,0.85,0.05,0.1,0.47208095671055367,0.47208095671055367,0.05583808657889266,0.9999999999999999,0.9999999999999999,2.841344746068543,500000,True,0.0
79,2.0,0.06059753594308194,0.9331927987311419,0.5,0.0,0.05,0.1,0.85,0.05,0.1,0.4991956758662112,0.4991956758662112,0.0016086482675776014,0.9999999999999999,0.9999999999999999,3.8601759321365074,500000,True,0.0
80,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.05,0.1,0.85,0.5,0.3,0.06765666376335816,0.06765666376335801,0.8646866724732838,0.9999999999999999,0.9999999999999999,1.0792265319204104,500000,True,0.0
81,-0.5,0.3413447460685429,0.15865525393145707,0.5,0.0,0.05,0.1,0.85,0.5,0.3,0.3624340755647806,0.3624340755647804,0.27513184887043896,0.9999999999999999,0.9999999999999999,1.817310507862914,500000,True,0.0
82,0.0,0.38292492254802624,0.3085375387259869,0.5,0.0,0.05,0.1,0.85,0.5,0.3,0.43317467583909003,0.43317467583909,0.13365064832182005,0.9999999999999999,0.9999999999999999,2.3085375387259868,500000,True,0.0
83,0.5,0.3413447460685429,0.5,0.5,0.0,0.05,0.1,0.85,0.5,0.3,0.47208095671055367,0.47208095671055356,0.05583808657889265,0.9999999999999999,0.9999999999999999,2.841344746068543,500000,True,0.0
84,2.0,0.06059753594308194,0.9331927987311419,0.5,0.0,0.05,0.1,0.85,0.5,0.3,0.4991956758662112,0.4991956758662112,0.0016086482675776014,0.9999999999999999,0.9999999999999999,3.8601759321365074,500000,True,0.0
85,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.05,0.1,0.85,0.85,0.9,0.06765666376335805,0.0676566637633581,0.8646866724732838,0.9999999999999999,0.9999999999999999,1.0792265319204104,500000,True,0.0
86,-0.5,0.3413447460685429,0.15865525393145707,0.5,0.0,0.05,0.1,0.85,0.85,0.9,0.3624340755647804,0.3624340755647805,0.27513184887043896,0.9999999999999999,0.9999999999999999,1.817310507862914,500000,True,0.0
87,0.0,0.38292492254802624,0.3085375387259869,0.5,0.0,0.05,0.1,0.85,0.85,0.9,0.43317467583909003,0.43317467583909003,0.13365064832182005,0.9999999999999999,0.9999999999999999,2.3085375387259868,500000,True,0.0
88,0.5,0.3413447460685429,0.5,0.5,0.0,0.05,0.1,0.85,0.85,0.9,0.47208095671055367,0.47208095671055367,0.05583808657889266,0.9999999999999999,0.9999999999999999,2.841344746068543,500000,True,0.0
89,2.0,0.06059753594308194,0.9331927987311419,0.5,0.0,0.05,0.1,0.85,0.85,0.9,0.4991956758662112,0.4991956758662112,0.0016086482675776014,0.9999999999999999,0.9999999999999999,3.8601759321365074,500000,True,0.0
90,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.05,0.1,0.85,0.2,0.89,0.06765666376335805,0.0676566637633581,0.8646866724732838,0.9999999999999999,0.9999999999999999,1.0792265319204104,500000,True,0.0
91,-0.5,0.3413447460685429,0.15865525393145707,0.5,0.0,0.05,0.1,0.85,0.2,0.89,0.3624340755647804,0.3624340755647805,0.27513184887043896,0.9999999999999999,0.9999999999999999,1.817310507862914,500000,True,0.0
92,0.0,0.38292492254802624,0.3085375387259869,0.5,0.0,0.05,0.1,0.85,0.2,0.89,0.43317467583909003,0.43317467583909003,0.13365064832182005,0.9999999999999999,0.9999999999999999,2.3085375387259868,500000,True,0.0
93,0.5,0.3413447460685429,0.5,0.5,0.0,0.05,0.1,0.85,0.2,0.89,0.47208095671055367,0.47208095671055367,0.05583808657889266,0.9999999999999999,0.9999999999999999,2.841344746068543,500000,True,0.0
94,2.0,0.06059753594308194,0.9331927987311419,0.5,0.0,0.05,0.1,0.85,0.2,0.89,0.4991956758662112,0.4991956758662112,0.0016086482675776014,0.9999999999999999,0.9999999999999999,3.8601759321365074,500000,True,0.0
95,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.05,0.1,0.85,0.9,0.2,0.06765666376335816,0.06765666376335801,0.8646866724732838,0.9999999999999999,0.9999999999999999,1.0792265319204104,500000,True,0.0
96,-0.5,0.3413447460685429,0.15865525393145707,0.5,0.0,0.05,0.1,0.85,0.9,0.2,0.3624340755647806,0.3624340755647804,0.27513184887043896,0.9999999999999999,0.9999999999999999,1.817310507862914,500000,True,0.0
97,0.0,0.38292492254802624,0.3085375387259869,0.5,0.0,0.05,0.1,0.85,0.9,0.2,0.43317467583909003,0.43317467583909,0.13365064832182005,0.9999999999999999,0.9999999999999999,2.3085375387259868,500000,True,0.0
98,0.5,0.3413447460685429,0.5,0.5,0.0,0.05,0.1,0.85,0.9,0.2,0.47208095671055367,0.47208095671055356,0.05583808657889265,0.9999999999999999,0.9999999999999999,2.841344746068543,500000,True,0.0
99,2.0,0.06059753594308194,0.9331927987311419,0.5,0.0,0.05,0.1,0.85,0.9,0.2,0.4991956758662112,0.4991956758662112,0.0016086482675776014,0.9999999999999999,0.9999999999999999,3.8601759321365074,500000,True,0.0
100,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.48,0.4,0.12,0.05,0.1,0.06765666376335805,0.0676566637633581,0.8646866724732838,0.9999999999999999,0.9999999999999999,1.0792265319204104,500000,True,0.0
101,-0.5,0.3413447460685429,0.15865525393145707,0.5,0.0,0.48,0.4,0.12,0.05,0.1,0.3624340755647804,0.3624340755647805,0.27513184887043896,0.9999999999999999,0.9999999999999999,1.817310507862914,500000,True,0.0
102,0.0,0.38292492254802624,0.3085375387259869,0.5,0.0,0.48,0.4,0.12,0.05,0.1,0.43317467583909003,0.43317467583909003,0.13365064832182005,0.9999999999999999,0.9999999999999999,2.3085375387259868,500000,True,0.0
103,0.5,0.3413447460685429,0.5,0.5,0.0,0.48,0.4,0.12,0.05,0.1,0.47208095671055367,0.47208095671055367,0.05583808657889266,0.9999999999999999,0.9999999999999999,2.841344746068543,500000,True,0.0
104,2.0,0.06059753594308194,0.9331927987311419,0.5,0.0,0.48,0.4,0.12,0.05,0.1,0.4991956758662112,0.4991956758662112,0.0016086482675776014,0.9999999999999999,0.9999999999999999,3.8601759321365074,500000,True,0.0
105,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.48,0.4,0.12,0.5,0.3,0.06765666376335816,0.06765666376335801,0.8646866724732838,0.9999999999999999,0.9999999999999999,1.0792265319204104,500000,True,0.0
106,-0.5,0.3413447460685429,0.15865525393145707,0.5,0.0,0.48,0.4,0.12,0.5,0.3,0.3624340755647806,0.3624340755647804,0.27513184887043896,0.9999999999999999,0.9999999999999999,1.817310507862914,500000,True,0.0
107,0.0,0.38292492254802624,0.3085375387259869,0.5,0.0,0.48,0.4,0.12,0.5,0.3,0.43317467583909003,0.43317467583909,0.13365064832182005,0.9999999999999999,0.9999999999999999,2.3085375387259868,500000,True,0.0
108,0.5,0.3413447460685429,0.5,0.5,0.0,0.48,0.4,0.12,0.5,0.3,0.47208095671055367,0.47208095671055356,0.05583808657889265,0.9999999999999999,0.9999999999999999,2.841344746068543,500000,True,0.0
109,2.0,0.06059753594308194,0.9331927987311419,0.5,0.0,0.48,0.4,0.12,0.5,0.3,0.4991956758662112,0.4991956758662112,0.0016086482675776014,0.9999999999999999,0.9999999999999999,3.8601759321365074,500000,True,0.0
110,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.48,0.4,0.12,0.85,0.9,0.06765666376335816,0.06765666376335801,0.8646866724732838,0.9999999999999999,0.9999999999999999,1.0792265319204104,500000,True,0.0
111,-0.5,0.3413447460685429,0.15865525393145707,0.5,0.0,0.48,0.4,0.12,0.85,0.9,0.3624340755647805,0.3624340755647805,0.27513184887043896,0.9999999999999999,0.9999999999999999,1.8173105078629141,500000,True,0.0
112,0.0,0.38292492254802624,0.3085375387259869,0.5,0.0,0.48,0.4,0.12,0.85,0.9,0.43317467583909003,0.43317467583909003,0.13365064832182005,0.9999999999999999,0.9999999999999999,2.3085375387259868,500000,True,0.0
113,0.5,0.3413447460685429,0.5,0.5,0.0,0.48,0.4,0.12,0.85,0.9,0.47208095671055367,0.47208095671055367,0.05583808657889266,0.9999999999999999,0.9999999999999999,2.841344746068543,500000,True,0.0
114,2.0,0.06059753594308194,0.9331927987311419,0.5,0.0,0.48,0.4,0.12,0.85,0.9,0.4991956758662112,0.4991956758662112,0.0016086482675776014,0.9999999999999999,0.9999999999999999,3.8601759321365074,500000,True,0.0
115,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.48,0.4,0.12,0.2,0.89,0.06765666376335805,0.0676566637633581,0.8646866724732838,0.9999999999999999,0.9999999999999999,1.0792265319204104,500000,True,0.0
116,-0.5,0.3413447460685429,0.15865525393145707,0.5,0.0,0.48,0.4,0.12,0.2,0.89,0.3624340755647804,0.3624340755647805,0.27513184887043896,0.9999999999999999,0.9999999999999999,1.817310507862914,500000,True,0.0
117,0.0,0.38292492254802624,0.3085375387259869,0.5,0.0,0.48,0.4,0.12,0.2,0.89,0.43317467583909003,0.43317467583909003,0.13365064832182005,0.9999999999999999,0.9999999999999999,2.3085375387259868,500000,True,0.0
118,0.5,0.3413447460685429,0.5,0.5,0.0,0.48,0.4,0.12,0.2,0.89,0.47208095671055367,0.47208095671055367,0.05583808657889266,0.9999999999999999,0.9999999999999999,2.841344746068543,500000,True,0.0
119,2.0,0.06059753594308194,0.9331927987311419,0.5,0.0,0.48,0.4,0.12,0.2,0.89,0.4991956758662112,0.4991956758662112,0.0016086482675776014,0.9999999999999999,0.9999999999999999,3.8601759321365074,500000,True,0.0
120,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.48,0.4,0.12,0.9,0.2,0.06765666376335816,0.06765666376335801,0.8646866724732838,0.9999999999999999,0.9999999999999999,1.0792265319204104,500000,True,0.0
121,-0.5,0.3413447460685429,0.15865525393145707,0.5,0.0,0.48,0.4,0.12,0.9,0.2,0.3624340755647806,0.3624340755647804,0.27513184887043896,0.9999999999999999,0.9999999999999999,1.817310507862914,500000,True,0.0
122,0.0,0.38292492254802624,0.3085375387259869,0.5,0.0,0.48,0.4,0.12,0.9,0.2,0.43317467583909003,0.43317467583909,0.13365064832182005,0.9999999999999999,0.9999999999999999,2.3085375387259868,500000,True,0.0
123,0.5,0.3413447460685429,0.5,0.5,0.0,0.48,0.4,0.12,0.9,0.2,0.47208095671055367,0.47208095671055356,0.05583808657889265,0.9999999999999999,0.9999999999999999,2.841344746068543,500000,True,0.0
